initiator_weights,responder_weights,preference_conflict,minimax_selected,canonical_selected,minimum_total_selected,initiator_selected,responder_selected,minimax_maximum_regret,canonical_first_safe_maximum_regret,canonical_first_safe_fairness_gain,minimum_total_cost_maximum_regret,minimum_total_cost_fairness_gain,initiator_minimum_cost_maximum_regret,initiator_minimum_cost_fairness_gain,responder_minimum_cost_maximum_regret,responder_minimum_cost_fairness_gain
0/6000/4000,0/9000/1000,False,S04,S00,S04,S04,S04,0E-28,0.8833333333333333333333333333,0.8833333333333333333333333333,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/6000/4000,0/10000/0,False,S04,S00,S04,S04,S04,0E-28,0.8888888888888888888888888889,0.8888888888888888888888888889,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/6000/4000,1000/0/9000,False,S04,S00,S04,S04,S04,0E-28,0.8666666666666666666666666666,0.8666666666666666666666666666,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/6000/4000,1000/1000/8000,False,S04,S00,S04,S04,S04,0E-28,0.8666666666666666666666666666,0.8666666666666666666666666666,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/6000/4000,1000/2000/7000,False,S04,S00,S04,S04,S04,0E-28,0.8666666666666666666666666666,0.8666666666666666666666666666,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/6000/4000,1000/3000/6000,False,S04,S00,S04,S04,S04,0E-28,0.8666666666666666666666666666,0.8666666666666666666666666666,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/6000/4000,1000/4000/5000,False,S04,S00,S04,S04,S04,0E-28,0.8666666666666666666666666666,0.8666666666666666666666666666,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/6000/4000,1000/5000/4000,False,S04,S00,S04,S04,S04,0E-28,0.8666666666666666666666666666,0.8666666666666666666666666666,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/6000/4000,1000/6000/3000,False,S04,S00,S04,S04,S04,0E-28,0.8666666666666666666666666666,0.8666666666666666666666666666,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/6000/4000,1000/7000/2000,False,S04,S00,S04,S04,S04,0E-28,0.8666666666666666666666666666,0.8666666666666666666666666666,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/6000/4000,1000/8000/1000,False,S04,S00,S04,S04,S04,0E-28,0.8666666666666666666666666666,0.8666666666666666666666666666,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/6000/4000,1000/9000/0,False,S04,S00,S04,S04,S04,0E-28,0.8666666666666666666666666666,0.8666666666666666666666666666,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/6000/4000,2000/0/8000,False,S04,S00,S04,S04,S04,0E-28,0.8666666666666666666666666666,0.8666666666666666666666666666,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/6000/4000,2000/1000/7000,False,S04,S00,S04,S04,S04,0E-28,0.8666666666666666666666666666,0.8666666666666666666666666666,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/6000/4000,2000/2000/6000,False,S04,S00,S04,S04,S04,0E-28,0.8666666666666666666666666666,0.8666666666666666666666666666,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/6000/4000,2000/3000/5000,False,S04,S00,S04,S04,S04,0E-28,0.8666666666666666666666666666,0.8666666666666666666666666666,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/6000/4000,2000/4000/4000,False,S04,S00,S04,S04,S04,0E-28,0.8666666666666666666666666666,0.8666666666666666666666666666,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/6000/4000,2000/5000/3000,False,S04,S00,S04,S04,S04,0E-28,0.8666666666666666666666666666,0.8666666666666666666666666666,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/6000/4000,2000/6000/2000,False,S04,S00,S04,S04,S04,0E-28,0.8666666666666666666666666666,0.8666666666666666666666666666,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/6000/4000,2000/7000/1000,False,S04,S00,S04,S04,S04,0E-28,0.8666666666666666666666666666,0.8666666666666666666666666666,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/6000/4000,2000/8000/0,False,S04,S00,S04,S04,S04,0E-28,0.8666666666666666666666666666,0.8666666666666666666666666666,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/6000/4000,3000/0/7000,False,S04,S00,S04,S04,S04,0E-28,0.8666666666666666666666666666,0.8666666666666666666666666666,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/6000/4000,3000/1000/6000,False,S04,S00,S04,S04,S04,0E-28,0.8666666666666666666666666666,0.8666666666666666666666666666,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/6000/4000,3000/2000/5000,False,S04,S00,S04,S04,S04,0E-28,0.8666666666666666666666666666,0.8666666666666666666666666666,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/6000/4000,3000/3000/4000,False,S04,S00,S04,S04,S04,0E-28,0.8666666666666666666666666666,0.8666666666666666666666666666,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/6000/4000,3000/4000/3000,False,S04,S00,S04,S04,S04,0E-28,0.8666666666666666666666666666,0.8666666666666666666666666666,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/6000/4000,3000/5000/2000,False,S04,S00,S04,S04,S04,0E-28,0.8666666666666666666666666666,0.8666666666666666666666666666,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/6000/4000,3000/6000/1000,False,S04,S00,S04,S04,S04,0E-28,0.8666666666666666666666666666,0.8666666666666666666666666666,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/6000/4000,3000/7000/0,False,S04,S00,S04,S04,S04,0E-28,0.8666666666666666666666666666,0.8666666666666666666666666666,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/6000/4000,4000/0/6000,False,S04,S00,S04,S04,S04,0E-28,0.8666666666666666666666666666,0.8666666666666666666666666666,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/6000/4000,4000/1000/5000,False,S04,S00,S04,S04,S04,0E-28,0.8666666666666666666666666666,0.8666666666666666666666666666,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/6000/4000,4000/2000/4000,False,S04,S00,S04,S04,S04,0E-28,0.8666666666666666666666666666,0.8666666666666666666666666666,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/6000/4000,4000/3000/3000,False,S04,S00,S04,S04,S04,0E-28,0.8666666666666666666666666666,0.8666666666666666666666666666,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/6000/4000,4000/4000/2000,False,S04,S00,S04,S04,S04,0E-28,0.8666666666666666666666666666,0.8666666666666666666666666666,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/6000/4000,4000/5000/1000,True,S04,S00,S04,S04,S02,0.0172514619883040935672514620,0.8666666666666666666666666666,0.8494152046783625730994152046,0.0172514619883040935672514620,0E-28,0.0172514619883040935672514620,0E-28,0.3777777777777777777777777777,0.3605263157894736842105263157
0/6000/4000,4000/6000/0,True,S04,S00,S04,S04,S02,0.0561403508771929824561403509,0.8666666666666666666666666666,0.8105263157894736842105263157,0.0561403508771929824561403509,0E-28,0.0561403508771929824561403509,0E-28,0.3777777777777777777777777777,0.3216374269005847953216374268
0/6000/4000,5000/0/5000,True,S04,S00,S04,S04,S00,0.0307017543859649122807017544,0.8666666666666666666666666666,0.8359649122807017543859649122,0.0307017543859649122807017544,0E-28,0.0307017543859649122807017544,0E-28,0.8666666666666666666666666666,0.8359649122807017543859649122
0/6000/4000,5000/1000/4000,True,S04,S00,S04,S04,S00,0.0251461988304093567251461988,0.8666666666666666666666666666,0.8415204678362573099415204678,0.0251461988304093567251461988,0E-28,0.0251461988304093567251461988,0E-28,0.8666666666666666666666666666,0.8415204678362573099415204678
0/6000/4000,5000/2000/3000,True,S04,S00,S04,S04,S01,0.0239766081871345029239766082,0.8666666666666666666666666666,0.8426900584795321637426900584,0.0239766081871345029239766082,0E-28,0.0239766081871345029239766082,0E-28,0.6444444444444444444444444445,0.6204678362573099415204678363
0/6000/4000,5000/3000/2000,True,S04,S00,S04,S04,S02,0.0479532163742690058479532163,0.8666666666666666666666666666,0.8187134502923976608187134503,0.0479532163742690058479532163,0E-28,0.0479532163742690058479532163,0E-28,0.3777777777777777777777777777,0.3298245614035087719298245614
0/6000/4000,5000/4000/1000,True,S04,S00,S04,S04,S02,0.0868421052631578947368421052,0.8666666666666666666666666666,0.7798245614035087719298245614,0.0868421052631578947368421052,0E-28,0.0868421052631578947368421052,0E-28,0.3777777777777777777777777777,0.2909356725146198830409356725
0/6000/4000,5000/5000/0,True,S04,S00,S04,S04,S02,0.1257309941520467836257309941,0.8666666666666666666666666666,0.7409356725146198830409356725,0.1257309941520467836257309941,0E-28,0.1257309941520467836257309941,0E-28,0.3777777777777777777777777777,0.2520467836257309941520467836
0/6000/4000,6000/0/4000,True,S03,S00,S04,S04,S00,0.1883040935672514619883040936,0.8666666666666666666666666666,0.6783625730994152046783625730,0.2035087719298245614035087720,0.0152046783625730994152046784,0.2035087719298245614035087720,0.0152046783625730994152046784,0.8666666666666666666666666666,0.6783625730994152046783625730
0/6000/4000,6000/1000/3000,True,S03,S00,S04,S04,S00,0.1777777777777777777777777778,0.8666666666666666666666666666,0.6888888888888888888888888888,0.1979532163742690058479532164,0.0201754385964912280701754386,0.1979532163742690058479532164,0.0201754385964912280701754386,0.8666666666666666666666666666,0.6888888888888888888888888888
0/6000/4000,6000/2000/2000,True,S03,S00,S04,S04,S00,0.1777777777777777777777777778,0.8666666666666666666666666666,0.6888888888888888888888888888,0.1923976608187134502923976608,0.0146198830409356725146198830,0.1923976608187134502923976608,0.0146198830409356725146198830,0.8666666666666666666666666666,0.6888888888888888888888888888
0/6000/4000,6000/3000/1000,True,S03,S00,S04,S04,S01,0.1777777777777777777777777778,0.8666666666666666666666666666,0.6888888888888888888888888888,0.1976608187134502923976608187,0.0198830409356725146198830409,0.1976608187134502923976608187,0.0198830409356725146198830409,0.6444444444444444444444444445,0.4666666666666666666666666667
0/6000/4000,6000/4000/0,True,S03,S00,S04,S04,S01,0.1777777777777777777777777778,0.8666666666666666666666666666,0.6888888888888888888888888888,0.2198830409356725146198830410,0.0421052631578947368421052632,0.2198830409356725146198830410,0.0421052631578947368421052632,0.6444444444444444444444444445,0.4666666666666666666666666667
0/6000/4000,7000/0/3000,True,S03,S00,S04,S04,S00,0.3122807017543859649122807017,0.8666666666666666666666666666,0.5543859649122807017543859649,0.3763157894736842105263157895,0.0640350877192982456140350878,0.3763157894736842105263157895,0.0640350877192982456140350878,0.8666666666666666666666666666,0.5543859649122807017543859649
0/6000/4000,7000/1000/2000,True,S03,S00,S04,S04,S00,0.2900584795321637426900584795,0.8666666666666666666666666666,0.5766081871345029239766081871,0.3707602339181286549707602339,0.0807017543859649122807017544,0.3707602339181286549707602339,0.0807017543859649122807017544,0.8666666666666666666666666666,0.5766081871345029239766081871
0/6000/4000,7000/2000/1000,True,S03,S00,S04,S04,S00,0.2678362573099415204678362573,0.8666666666666666666666666666,0.5988304093567251461988304093,0.3652046783625730994152046784,0.0973684210526315789473684211,0.3652046783625730994152046784,0.0973684210526315789473684211,0.8666666666666666666666666666,0.5988304093567251461988304093
0/6000/4000,7000/3000/0,True,S03,S00,S04,S04,S00,0.2456140350877192982456140350,0.8666666666666666666666666666,0.6210526315789473684210526316,0.3596491228070175438596491228,0.1140350877192982456140350878,0.3596491228070175438596491228,0.1140350877192982456140350878,0.8666666666666666666666666666,0.6210526315789473684210526316
0/6000/4000,8000/0/2000,True,S02,S00,S04,S04,S00,0.3777777777777777777777777777,0.8666666666666666666666666666,0.4888888888888888888888888889,0.5491228070175438596491228070,0.1713450292397660818713450293,0.5491228070175438596491228070,0.1713450292397660818713450293,0.8666666666666666666666666666,0.4888888888888888888888888889
0/6000/4000,8000/1000/1000,True,S02,S00,S04,S04,S00,0.3777777777777777777777777777,0.8666666666666666666666666666,0.4888888888888888888888888889,0.5435672514619883040935672515,0.1657894736842105263157894738,0.5435672514619883040935672515,0.1657894736842105263157894738,0.8666666666666666666666666666,0.4888888888888888888888888889
0/6000/4000,8000/2000/0,True,S02,S00,S04,S04,S00,0.3777777777777777777777777777,0.8666666666666666666666666666,0.4888888888888888888888888889,0.5380116959064327485380116959,0.1602339181286549707602339182,0.5380116959064327485380116959,0.1602339181286549707602339182,0.8666666666666666666666666666,0.4888888888888888888888888889
0/6000/4000,9000/0/1000,True,S02,S00,S04,S04,S00,0.3777777777777777777777777777,0.8666666666666666666666666666,0.4888888888888888888888888889,0.7219298245614035087719298246,0.3441520467836257309941520469,0.7219298245614035087719298246,0.3441520467836257309941520469,0.8666666666666666666666666666,0.4888888888888888888888888889
0/6000/4000,9000/1000/0,True,S02,S00,S02,S04,S00,0.3777777777777777777777777777,0.8666666666666666666666666666,0.4888888888888888888888888889,0.3777777777777777777777777777,0E-28,0.7163742690058479532163742690,0.3385964912280701754385964913,0.8666666666666666666666666666,0.4888888888888888888888888889
0/6000/4000,10000/0/0,True,S02,S00,S02,S04,S00,0.4210526315789473684210526316,0.8666666666666666666666666666,0.4456140350877192982456140350,0.4210526315789473684210526316,0E-28,0.8947368421052631578947368421,0.4736842105263157894736842105,0.8666666666666666666666666666,0.4456140350877192982456140350
0/7000/3000,0/0/10000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,0/1000/9000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,0/2000/8000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,0/3000/7000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,0/4000/6000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,0/5000/5000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,0/6000/4000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,0/7000/3000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,0/8000/2000,False,S04,S00,S04,S04,S04,0E-28,0.8777777777777777777777777778,0.8777777777777777777777777778,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,0/9000/1000,False,S04,S00,S04,S04,S04,0E-28,0.8833333333333333333333333333,0.8833333333333333333333333333,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,0/10000/0,False,S04,S00,S04,S04,S04,0E-28,0.8888888888888888888888888889,0.8888888888888888888888888889,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,1000/0/9000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,1000/1000/8000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,1000/2000/7000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,1000/3000/6000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,1000/4000/5000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,1000/5000/4000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,1000/6000/3000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,1000/7000/2000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,1000/8000/1000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,1000/9000/0,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,2000/0/8000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,2000/1000/7000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,2000/2000/6000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,2000/3000/5000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,2000/4000/4000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,2000/5000/3000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,2000/6000/2000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,2000/7000/1000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,2000/8000/0,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,3000/0/7000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,3000/1000/6000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,3000/2000/5000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,3000/3000/4000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,3000/4000/3000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,3000/5000/2000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,3000/6000/1000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,3000/7000/0,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,4000/0/6000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,4000/1000/5000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,4000/2000/4000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
0/7000/3000,4000/3000/3000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
